sequence_id,game_id,period,play_clock,home_description,away_description,score,player1_id,player1_name,player1_team,player2_id,player2_name,player2_team,player3_id,player3_name,player3_team,event_type,event_description
939,21500008,4,7:57,MISS Dragic 10' Driving Bank Shot,,,201609,Goran Dragic,MIA,0,,,0,,,Missed Shot ,
940,21500008,4,7:56,,Zeller REBOUND (Off:3 Def:7),,203469,Cody Zeller,CHA,0,,,0,,,Rebound ,Unknown
941,21500008,4,7:49,,Lin 26' 3PT Jump Shot (14 PTS) (Walker 4 AST),74 - 85,202391,Jeremy Lin,CHA,202689,Kemba Walker,CHA,0,,,Made Shot ,
942,21500008,4,7:21,Wade 6' Driving Floating Bank Jump Shot (14 PTS) (Dragic 5 AST),,74 - 87,2548,Dwyane Wade,MIA,201609,Goran Dragic,MIA,0,,,Made Shot ,
943,21500008,4,7:01,,Zeller 1' Layup (3 PTS) (Batum 3 AST),76 - 87,203469,Cody Zeller,CHA,201587,Nicolas Batum,CHA,0,,,Made Shot ,
944,21500008,4,6:34,MISS Green 2' Driving Layup,,,101123,Gerald Green,MIA,0,,,0,,,Missed Shot ,
945,21500008,4,6:33,,Walker REBOUND (Off:1 Def:1),,202689,Kemba Walker,CHA,0,,,0,,,Rebound ,Unknown
946,21500008,4,6:16,,MISS Lin 10' Jump Bank Shot,,202391,Jeremy Lin,CHA,0,,,0,,,Missed Shot ,
947,21500008,4,6:14,Wade REBOUND (Off:1 Def:1),,,2548,Dwyane Wade,MIA,0,,,0,,,Rebound ,Unknown
948,21500008,4,6:06,Deng  3PT Jump Shot (10 PTS) (Wade 4 AST),,76 - 90,2736,Luol Deng,MIA,2548,Dwyane Wade,MIA,0,,,Made Shot ,
949,21500008,4,5:34,Wade P.FOUL (P2.PN) (M.Smith),,,2548,Dwyane Wade,MIA,202689,Kemba Walker,CHA,0,,,Foul ,Personal
950,21500008,4,5:34,,,,0,,,0,,,0,,,Timeout ,Official
951,21500008,4,5:34,SUB: Bosh FOR Whiteside,,,202355,Hassan Whiteside,MIA,2547,Chris Bosh,MIA,0,,,Substitution ,
952,21500008,4,5:34,,Walker Free Throw 1 of 2 (10 PTS),77 - 90,202689,Kemba Walker,CHA,0,,,0,,,Free Throw ,Free Throw 1 of 2
953,21500008,4,5:34,,Walker Free Throw 2 of 2 (11 PTS),78 - 90,202689,Kemba Walker,CHA,0,,,0,,,Free Throw ,Free Throw 2 of 2
954,21500008,4,5:19,Wade 2' Driving Layup (16 PTS),,78 - 92,2548,Dwyane Wade,MIA,0,,,0,,,Made Shot ,
955,21500008,4,5:03,,MISS Batum 24' 3PT Jump Shot,,201587,Nicolas Batum,CHA,0,,,0,,,Missed Shot ,
956,21500008,4,5:02,,Zeller REBOUND (Off:4 Def:7),,203469,Cody Zeller,CHA,0,,,0,,,Rebound ,Unknown
957,21500008,4,5:01,,Zeller 1' Layup (5 PTS),80 - 92,203469,Cody Zeller,CHA,0,,,0,,,Made Shot ,
958,21500008,4,4:43,MISS Wade 11' Jump Shot,,,2548,Dwyane Wade,MIA,0,,,0,,,Missed Shot ,
959,21500008,4,4:42,,Williams REBOUND (Off:2 Def:7),,101107,Marvin Williams,CHA,0,,,0,,,Rebound ,Unknown
960,21500008,4,4:34,Dragic P.FOUL (P2.PN) (M.Smith),,,201609,Goran Dragic,MIA,202689,Kemba Walker,CHA,0,,,Foul ,Personal
961,21500008,4,4:34,,Walker Free Throw 1 of 2 (12 PTS),81 - 92,202689,Kemba Walker,CHA,0,,,0,,,Free Throw ,Free Throw 1 of 2
962,21500008,4,4:34,,Walker Free Throw 2 of 2 (13 PTS),82 - 92,202689,Kemba Walker,CHA,0,,,0,,,Free Throw ,Free Throw 2 of 2
963,21500008,4,4:14,Green Traveling Turnover (P2.T13),,,101123,Gerald Green,MIA,0,,,0,,,Turnover ,Traveling
964,21500008,4,4:03,Dragic P.FOUL (P3.PN) (M.Davis),,,201609,Goran Dragic,MIA,201587,Nicolas Batum,CHA,0,,,Foul ,Personal
965,21500008,4,4:03,,MISS Batum Free Throw 1 of 2,,201587,Nicolas Batum,CHA,0,,,0,,,Free Throw ,Free Throw 1 of 2
966,21500008,4,4:03,,Hornets Rebound,,1610612766,,,0,,,0,,,Rebound ,Normal Rebound
967,21500008,4,4:03,,Batum Free Throw 2 of 2 (9 PTS),83 - 92,201587,Nicolas Batum,CHA,0,,,0,,,Free Throw ,Free Throw 2 of 2
968,21500008,4,3:47,MISS Bosh 2' Layup,,,2547,Chris Bosh,MIA,0,,,0,,,Missed Shot ,
969,21500008,4,3:46,,Williams REBOUND (Off:2 Def:8),,101107,Marvin Williams,CHA,0,,,0,,,Rebound ,Unknown
970,21500008,4,3:38,,MISS Walker 24' 3PT Jump Shot,,202689,Kemba Walker,CHA,0,,,0,,,Missed Shot ,
971,21500008,4,3:37,Wade REBOUND (Off:1 Def:2),,,2548,Dwyane Wade,MIA,0,,,0,,,Rebound ,Unknown
972,21500008,4,3:31,Green 25' 3PT Running Jump Shot (19 PTS) (Wade 5 AST),,83 - 95,101123,Gerald Green,MIA,2548,Dwyane Wade,MIA,0,,,Made Shot ,
973,21500008,4,3:14,,Walker 18' Jump Shot (15 PTS),85 - 95,202689,Kemba Walker,CHA,0,,,0,,,Made Shot ,
974,21500008,4,2:52,MISS Bosh 24' 3PT Jump Shot,,,2547,Chris Bosh,MIA,0,,,0,,,Missed Shot ,
975,21500008,4,2:51,,Walker REBOUND (Off:1 Def:2),,202689,Kemba Walker,CHA,0,,,0,,,Rebound ,Unknown
976,21500008,4,2:36,,MISS Zeller 20' Jump Shot,,203469,Cody Zeller,CHA,0,,,0,,,Missed Shot ,
977,21500008,4,2:35,Bosh REBOUND (Off:0 Def:9),,,2547,Chris Bosh,MIA,0,,,0,,,Rebound ,Unknown
978,21500008,4,2:18,Wade 20' Jump Shot (18 PTS),,85 - 97,2548,Dwyane Wade,MIA,0,,,0,,,Made Shot ,
979,21500008,4,2:15,,Hornets Timeout: Regular (Reg.4 Short 1),,1610612766,,,0,,,0,,,Timeout ,Regular
980,21500008,4,2:15,,,,478,,,0,,,0,,,Instant Replay ,Support Ruling
981,21500008,4,1:57,Green P.FOUL (P4.PN) (M.Smith),,,101123,Gerald Green,MIA,202391,Jeremy Lin,CHA,0,,,Foul ,Personal
982,21500008,4,1:57,,MISS Lin Free Throw 1 of 2,,202391,Jeremy Lin,CHA,0,,,0,,,Free Throw ,Free Throw 1 of 2
983,21500008,4,1:57,,Hornets Rebound,,1610612766,,,0,,,0,,,Rebound ,Normal Rebound
984,21500008,4,1:57,,Lin Free Throw 2 of 2 (15 PTS),86 - 97,202391,Jeremy Lin,CHA,0,,,0,,,Free Throw ,Free Throw 2 of 2
985,21500008,4,1:37,MISS Green 19' Pullup Jump Shot,,,101123,Gerald Green,MIA,0,,,0,,,Missed Shot ,
986,21500008,4,1:36,,Walker REBOUND (Off:1 Def:3),,202689,Kemba Walker,CHA,0,,,0,,,Rebound ,Unknown
987,21500008,4,1:36,Bosh P.FOUL (P1.PN) (M.Smith),,,2547,Chris Bosh,MIA,202689,Kemba Walker,CHA,0,,,Foul ,Personal
988,21500008,4,1:36,,Walker Free Throw 1 of 2 (16 PTS),87 - 97,202689,Kemba Walker,CHA,0,,,0,,,Free Throw ,Free Throw 1 of 2
989,21500008,4,1:36,,Walker Free Throw 2 of 2 (17 PTS),88 - 97,202689,Kemba Walker,CHA,0,,,0,,,Free Throw ,Free Throw 2 of 2
990,21500008,4,1:29,,Batum P.FOUL (P2.T2) (K.Lane),,201587,Nicolas Batum,CHA,2548,Dwyane Wade,MIA,0,,,Foul ,Personal
991,21500008,4,1:13,MISS Wade 1' Driving Reverse Layup,,,2548,Dwyane Wade,MIA,0,,,0,,,Missed Shot ,
992,21500008,4,1:12,,Zeller REBOUND (Off:4 Def:8),,203469,Cody Zeller,CHA,0,,,0,,,Rebound ,Unknown
993,21500008,4,1:05,,Walker  Driving Layup (19 PTS),90 - 97,202689,Kemba Walker,CHA,0,,,0,,,Made Shot ,
994,21500008,4,0:58,MISS Bosh 2' Layup,,,2547,Chris Bosh,MIA,0,,,0,,,Missed Shot ,
995,21500008,4,0:58,,Hornets Rebound,,1610612766,,,0,,,0,,,Rebound ,Unknown
996,21500008,4,0:58,Dragic L.B.FOUL (P4.PN) (M.Davis),,,201609,Goran Dragic,MIA,203469,Cody Zeller,CHA,0,,,Foul ,Loose Ball
997,21500008,4,0:58,,Zeller Free Throw 1 of 2 (6 PTS),91 - 97,203469,Cody Zeller,CHA,0,,,0,,,Free Throw ,Free Throw 1 of 2
998,21500008,4,0:58,,Zeller Free Throw 2 of 2 (7 PTS),92 - 97,203469,Cody Zeller,CHA,0,,,0,,,Free Throw ,Free Throw 2 of 2
999,21500008,4,0:58,HEAT Timeout: Regular (Full 5 Short 0),,,1610612748,,,0,,,0,,,Timeout ,Regular
1000,21500008,4,0:38,Deng 25' 3PT Jump Shot (13 PTS) (Dragic 6 AST),,92 - 100,2736,Luol Deng,MIA,201609,Goran Dragic,MIA,0,,,Made Shot ,
1001,21500008,4,0:38,,Hornets Timeout: Regular (Reg.5 Short 1),,1610612766,,,0,,,0,,,Timeout ,Regular
1002,21500008,4,0:35,,Lin 1' Driving Layup (17 PTS),94 - 100,202391,Jeremy Lin,CHA,0,,,0,,,Made Shot ,
1003,21500008,4,0:33,,Batum P.FOUL (P3.PN) (M.Smith),,201587,Nicolas Batum,CHA,2548,Dwyane Wade,MIA,0,,,Foul ,Personal
1004,21500008,4,0:33,Wade Free Throw 1 of 2 (19 PTS),,94 - 101,2548,Dwyane Wade,MIA,0,,,0,,,Free Throw ,Free Throw 1 of 2
1005,21500008,4,0:33,Wade Free Throw 2 of 2 (20 PTS),,94 - 102,2548,Dwyane Wade,MIA,0,,,0,,,Free Throw ,Free Throw 2 of 2
1006,21500008,4,0:33,,Hornets Timeout: Short (Reg.5 Short 2),,1610612766,,,0,,,0,,,Timeout ,Short
1007,21500008,4,0:30,,MISS Batum 24' 3PT Jump Shot,,201587,Nicolas Batum,CHA,0,,,0,,,Missed Shot ,
1008,21500008,4,0:29,Bosh REBOUND (Off:0 Def:10),,,2547,Chris Bosh,MIA,0,,,0,,,Rebound ,Unknown
1009,21500008,4,0:29,,Zeller P.FOUL (P2.PN) (K.Lane),,203469,Cody Zeller,CHA,2547,Chris Bosh,MIA,0,,,Foul ,Personal
1010,21500008,4,0:29,Bosh Free Throw 1 of 2 (20 PTS),,94 - 103,2547,Chris Bosh,MIA,0,,,0,,,Free Throw ,Free Throw 1 of 2
1011,21500008,4,0:29,Bosh Free Throw 2 of 2 (21 PTS),,94 - 104,2547,Chris Bosh,MIA,0,,,0,,,Free Throw ,Free Throw 2 of 2
1012,21500008,4,0:23,Bosh BLOCK (1 BLK),MISS Walker 1' Driving Finger Roll Layup,,202689,Kemba Walker,CHA,0,,,2547,Chris Bosh,MIA,Missed Shot ,
1013,21500008,4,0:22,HEAT Rebound,,,1610612748,,,0,,,0,,,Rebound ,Unknown
1014,21500008,4,0:00,,,94 - 104,0,,,0,,,0,,,End Period ,
1015,21500009,4,12:00,,,68 - 72,0,,,0,,,0,,,Start Period ,
1016,21500009,4,11:51,MISS Patterson 25' 3PT Jump Shot,,,202335,Patrick Patterson,TOR,0,,,0,,,Missed Shot ,
1017,21500009,4,11:50,RAPTORS Rebound,,,1610612761,,,0,,,0,,,Rebound ,Unknown
1018,21500009,4,11:50,,Hill L.B.FOUL (P2.T1) (L.Richardson),,201941,Jordan Hill,IND,202687,Bismack Biyombo,TOR,0,,,Foul ,Loose Ball
1019,21500009,4,11:43,Ross 25' 3PT Jump Shot (3 PTS) (Patterson 1 AST),,68 - 75,203082,Terrence Ross,TOR,202335,Patrick Patterson,TOR,0,,,Made Shot ,
1020,21500009,4,11:43,,Stuckey S.FOUL (P2.T2) (B.Adams),,201155,Rodney Stuckey,IND,203082,Terrence Ross,TOR,0,,,Foul ,Shooting
1021,21500009,4,11:43,Ross Free Throw 1 of 1 (4 PTS),,68 - 76,203082,Terrence Ross,TOR,0,,,0,,,Free Throw ,Free Throw 1 of 1
1022,21500009,4,11:27,,MISS Budinger 24' 3PT Jump Shot,,201978,Chase Budinger,IND,0,,,0,,,Missed Shot ,
1023,21500009,4,11:26,Patterson REBOUND (Off:0 Def:4),,,202335,Patrick Patterson,TOR,0,,,0,,,Rebound ,Unknown
1024,21500009,4,11:18,MISS Ross 2' Driving Layup,,,203082,Terrence Ross,TOR,0,,,0,,,Missed Shot ,
1025,21500009,4,11:16,Biyombo REBOUND (Off:2 Def:2),,,202687,Bismack Biyombo,TOR,0,,,0,,,Rebound ,Unknown
1026,21500009,4,11:16,Biyombo 2' Layup (2 PTS),,68 - 78,202687,Bismack Biyombo,TOR,0,,,0,,,Made Shot ,
1027,21500009,4,11:16,,Hill S.FOUL (P3.T3) (B.Adams),,201941,Jordan Hill,IND,202687,Bismack Biyombo,TOR,0,,,Foul ,Shooting
1028,21500009,4,11:16,,SUB: Miles FOR Allen,,202730,Lavoy Allen,IND,101139,CJ Miles,IND,0,,,Substitution ,
1029,21500009,4,11:16,Biyombo Free Throw 1 of 1 (3 PTS),,68 - 79,202687,Bismack Biyombo,TOR,0,,,0,,,Free Throw ,Free Throw 1 of 1
1030,21500009,4,10:57,,G. Hill Traveling Turnover (P2.T11),,201588,George Hill,IND,0,,,0,,,Turnover ,Traveling
1031,21500009,4,10:57,,G. Hill T.FOUL (P3.T3) (B.Adams),,201588,George Hill,IND,0,,,0,,,Foul ,Technical
1032,21500009,4,10:57,Ross Free Throw Technical (5 PTS),,68 - 80,203082,Terrence Ross,TOR,0,,,0,,,Free Throw ,Free Throw Technical
1033,21500009,4,10:48,Joseph Bad Pass Turnover (P3.T19),Stuckey STEAL (1 STL),,202709,Cory Joseph,TOR,201155,Rodney Stuckey,IND,0,,,Turnover ,Bad Pass
1034,21500009,4,10:44,,Stuckey 1' Running Layup (16 PTS),70 - 80,201155,Rodney Stuckey,IND,0,,,0,,,Made Shot ,
1035,21500009,4,10:21,MISS Biyombo 19' Jump Shot,,,202687,Bismack Biyombo,TOR,0,,,0,,,Missed Shot ,
1036,21500009,4,10:19,,Budinger REBOUND (Off:0 Def:2),,201978,Chase Budinger,IND,0,,,0,,,Rebound ,Unknown
1037,21500009,4,10:08,,MISS Stuckey 18' Jump Shot,,201155,Rodney Stuckey,IND,0,,,0,,,Missed Shot ,
1038,21500009,4,10:07,RAPTORS Rebound,,,1610612761,,,0,,,0,,,Rebound ,Unknown
1039,21500009,4,9:55,MISS Ross 18' Pullup Jump Shot,,,203082,Terrence Ross,TOR,0,,,0,,,Missed Shot ,
1040,21500009,4,9:53,,Stuckey REBOUND (Off:0 Def:4),,201155,Rodney Stuckey,IND,0,,,0,,,Rebound ,Unknown
1041,21500009,4,9:35,Joseph S.FOUL (P1.T1) (B.Adams),,,202709,Cory Joseph,TOR,201941,Jordan Hill,IND,0,,,Foul ,Shooting
1042,21500009,4,9:35,,Hill Free Throw 1 of 2 (6 PTS),71 - 80,201941,Jordan Hill,IND,0,,,0,,,Free Throw ,Free Throw 1 of 2
1043,21500009,4,9:35,,SUB: Ellis FOR Budinger,,201978,Chase Budinger,IND,101145,Monta Ellis,IND,0,,,Substitution ,
1044,21500009,4,9:35,,Hill Free Throw 2 of 2 (7 PTS),72 - 80,201941,Jordan Hill,IND,0,,,0,,,Free Throw ,Free Throw 2 of 2
1045,21500009,4,9:24,Biyombo  Cutting Dunk Shot (5 PTS) (Ross 1 AST),,72 - 82,202687,Bismack Biyombo,TOR,203082,Terrence Ross,TOR,0,,,Made Shot ,
1046,21500009,4,9:07,,MISS Stuckey 20' Pullup Jump Shot,,201155,Rodney Stuckey,IND,0,,,0,,,Missed Shot ,
1047,21500009,4,9:06,Joseph REBOUND (Off:0 Def:1),,,202709,Cory Joseph,TOR,0,,,0,,,Rebound ,Unknown
1048,21500009,4,8:59,MISS Patterson 24' 3PT Running Jump Shot,,,202335,Patrick Patterson,TOR,0,,,0,,,Missed Shot ,
1049,21500009,4,8:58,,G. Hill REBOUND (Off:0 Def:3),,201588,George Hill,IND,0,,,0,,,Rebound ,Unknown
1050,21500009,4,8:58,Biyombo P.FOUL (P3.T2) (L.Richardson),,,202687,Bismack Biyombo,TOR,201588,George Hill,IND,0,,,Foul ,Personal
1051,21500009,4,8:58,,,,0,,,0,,,0,,,Timeout ,Official
1052,21500009,4,8:58,,SUB: Mahinmi FOR Stuckey,,201155,Rodney Stuckey,IND,101133,Ian Mahinmi,IND,0,,,Substitution ,
1053,21500009,4,8:58,,SUB: George FOR Hill,,201941,Jordan Hill,IND,202331,Paul George,IND,0,,,Substitution ,
1054,21500009,4,8:58,SUB: Carroll FOR Ross,,,203082,Terrence Ross,TOR,201960,DeMarre Carroll,TOR,0,,,Substitution ,
1055,21500009,4,8:58,SUB: Lowry FOR Johnson,,,201949,James Johnson,TOR,200768,Kyle Lowry,TOR,0,,,Substitution ,
1056,21500009,4,8:46,,MISS George 2' Layup,,202331,Paul George,IND,0,,,0,,,Missed Shot ,
1057,21500009,4,8:46,,George REBOUND (Off:3 Def:6),,202331,Paul George,IND,0,,,0,,,Rebound ,Unknown
1058,21500009,4,8:46,Lowry P.FOUL (P2.T3) (K.Mauer),,,200768,Kyle Lowry,TOR,202331,Paul George,IND,0,,,Foul ,Personal
1059,21500009,4,8:33,,Miles Traveling Turnover (P3.T12),,101139,CJ Miles,IND,0,,,0,,,Turnover ,Traveling
1060,21500009,4,8:19,MISS Carroll 5' Running Jump Shot,,,201960,DeMarre Carroll,TOR,0,,,0,,,Missed Shot ,
1061,21500009,4,8:18,Carroll REBOUND (Off:2 Def:4),,,201960,DeMarre Carroll,TOR,0,,,0,,,Rebound ,Unknown
1062,21500009,4,8:15,MISS Carroll 6' Jump Shot,Mahinmi BLOCK (2 BLK),,201960,DeMarre Carroll,TOR,0,,,101133,Ian Mahinmi,IND,Missed Shot ,
1063,21500009,4,8:13,,Mahinmi REBOUND (Off:3 Def:5),,101133,Ian Mahinmi,IND,0,,,0,,,Rebound ,Unknown
1064,21500009,4,8:00,,Mahinmi 17' Jump Shot (8 PTS) (Ellis 2 AST),74 - 82,101133,Ian Mahinmi,IND,101145,Monta Ellis,IND,0,,,Made Shot ,
1065,21500009,4,7:36,MISS Lowry 2' Driving Layup,,,200768,Kyle Lowry,TOR,0,,,0,,,Missed Shot ,
1066,21500009,4,7:36,RAPTORS Rebound,,,1610612761,,,0,,,0,,,Rebound ,Unknown
1067,21500009,4,7:36,,Mahinmi Shooting Block Foul (P5.T4) (B.Adams),,101133,Ian Mahinmi,IND,200768,Kyle Lowry,TOR,0,,,Foul ,Shooting Block
1068,21500009,4,7:36,Lowry Free Throw 1 of 2 (18 PTS),,74 - 83,200768,Kyle Lowry,TOR,0,,,0,,,Free Throw ,Free Throw 1 of 2
1069,21500009,4,7:36,SUB: DeRozan FOR Patterson,,,202335,Patrick Patterson,TOR,201942,DeMar DeRozan,TOR,0,,,Substitution ,
1070,21500009,4,7:36,,SUB: Hill FOR Mahinmi,,101133,Ian Mahinmi,IND,201941,Jordan Hill,IND,0,,,Substitution ,
1071,21500009,4,7:36,Lowry Free Throw 2 of 2 (19 PTS),,74 - 84,200768,Kyle Lowry,TOR,0,,,0,,,Free Throw ,Free Throw 2 of 2
1072,21500009,4,7:27,RAPTORS T.Foul (Def. 3 Sec DeRozan ) (K.Mauer),,,201942,DeMar DeRozan,TOR,0,,,0,,,Foul ,Defense 3 Second
1073,21500009,4,7:27,,George Free Throw Technical (11 PTS),75 - 84,202331,Paul George,IND,0,,,0,,,Free Throw ,Free Throw Technical
1074,21500009,4,7:18,,G. Hill 24' 3PT Jump Shot (14 PTS) (Ellis 3 AST),78 - 84,201588,George Hill,IND,101145,Monta Ellis,IND,0,,,Made Shot ,
1075,21500009,4,6:57,MISS DeRozan 20' Turnaround Fadeaway Shot,,,201942,DeMar DeRozan,TOR,0,,,0,,,Missed Shot ,
1076,21500009,4,6:55,Biyombo REBOUND (Off:3 Def:2),,,202687,Bismack Biyombo,TOR,0,,,0,,,Rebound ,Unknown
1077,21500009,4,6:53,Biyombo 2' Putback Layup (7 PTS),,78 - 86,202687,Bismack Biyombo,TOR,0,,,0,,,Made Shot ,
1078,21500009,4,6:45,Biyombo S.FOUL (P4.T4) (B.Adams),,,202687,Bismack Biyombo,TOR,101139,CJ Miles,IND,0,,,Foul ,Shooting
1079,21500009,4,6:45,,Miles Free Throw 1 of 2 (17 PTS),79 - 86,101139,CJ Miles,IND,0,,,0,,,Free Throw ,Free Throw 1 of 2
1080,21500009,4,6:45,,Miles Free Throw 2 of 2 (18 PTS),80 - 86,101139,CJ Miles,IND,0,,,0,,,Free Throw ,Free Throw 2 of 2
1081,21500009,4,6:33,DeRozan 3' Cutting Layup Shot (17 PTS) (Lowry 6 AST),,80 - 88,201942,DeMar DeRozan,TOR,200768,Kyle Lowry,TOR,0,,,Made Shot ,
1082,21500009,4,6:16,,G. Hill  3PT Jump Shot (17 PTS) (Ellis 4 AST),83 - 88,201588,George Hill,IND,101145,Monta Ellis,IND,0,,,Made Shot ,
1083,21500009,4,5:55,MISS Carroll 25' 3PT Jump Shot,,,201960,DeMarre Carroll,TOR,0,,,0,,,Missed Shot ,
1084,21500009,4,5:53,,George REBOUND (Off:3 Def:7),,202331,Paul George,IND,0,,,0,,,Rebound ,Unknown
1085,21500009,4,5:45,Biyombo Shooting Block Foul (P5.PN) (L.Richardson),,,202687,Bismack Biyombo,TOR,202331,Paul George,IND,0,,,Foul ,Shooting Block
1086,21500009,4,5:45,RAPTORS Timeout: Regular (Full 4 Short 1),,,1610612761,,,0,,,0,,,Timeout ,Regular
1087,21500009,4,5:45,SUB: Valanciunas FOR Biyombo,,,202687,Bismack Biyombo,TOR,202685,Jonas Valanciunas,TOR,0,,,Substitution ,
1088,21500009,4,5:45,,George Free Throw 1 of 2 (12 PTS),84 - 88,202331,Paul George,IND,0,,,0,,,Free Throw ,Free Throw 1 of 2
1089,21500009,4,5:45,,George Free Throw 2 of 2 (13 PTS),85 - 88,202331,Paul George,IND,0,,,0,,,Free Throw ,Free Throw 2 of 2
1090,21500009,4,5:30,MISS Lowry 19' Turnaround Jump Shot,,,200768,Kyle Lowry,TOR,0,,,0,,,Missed Shot ,
1091,21500009,4,5:28,,George REBOUND (Off:3 Def:8),,202331,Paul George,IND,0,,,0,,,Rebound ,Unknown
1092,21500009,4,5:20,,George OFF.Foul (P3) (B.Adams),,202331,Paul George,IND,200768,Kyle Lowry,TOR,0,,,Foul ,Offensive
1093,21500009,4,5:20,,George Foul Turnover (P3.T13),,202331,Paul George,IND,0,,,0,,,Turnover ,Foul
1094,21500009,4,5:20,,George T.FOUL (P3.T4) (B.Adams),,202331,Paul George,IND,0,,,0,,,Foul ,Technical
1095,21500009,4,5:20,DeRozan Free Throw Technical (18 PTS),,85 - 89,201942,DeMar DeRozan,TOR,0,,,0,,,Free Throw ,Free Throw Technical
1096,21500009,4,4:57,Lowry 2' Driving Finger Roll Layup (21 PTS),,85 - 91,200768,Kyle Lowry,TOR,0,,,0,,,Made Shot ,
1097,21500009,4,4:43,DeRozan S.FOUL (P1.PN) (L.Richardson),,,201942,DeMar DeRozan,TOR,201941,Jordan Hill,IND,0,,,Foul ,Shooting
1098,21500009,4,4:43,,MISS Hill Free Throw 1 of 2,,201941,Jordan Hill,IND,0,,,0,,,Free Throw ,Free Throw 1 of 2
1099,21500009,4,4:43,,Pacers Rebound,,1610612754,,,0,,,0,,,Rebound ,Normal Rebound
1100,21500009,4,4:43,,Hill Free Throw 2 of 2 (8 PTS),86 - 91,201941,Jordan Hill,IND,0,,,0,,,Free Throw ,Free Throw 2 of 2
1101,21500009,4,4:27,MISS Carroll 2' Driving Finger Roll Layup,,,201960,DeMarre Carroll,TOR,0,,,0,,,Missed Shot ,
1102,21500009,4,4:25,,Hill REBOUND (Off:1 Def:7),,201941,Jordan Hill,IND,0,,,0,,,Rebound ,Unknown
1103,21500009,4,4:19,Lowry S.FOUL (P3.PN) (B.Adams),,,200768,Kyle Lowry,TOR,101145,Monta Ellis,IND,0,,,Foul ,Shooting
1104,21500009,4,4:19,,MISS Ellis Free Throw 1 of 2,,101145,Monta Ellis,IND,0,,,0,,,Free Throw ,Free Throw 1 of 2
1105,21500009,4,4:19,,Pacers Rebound,,1610612754,,,0,,,0,,,Rebound ,Normal Rebound
1106,21500009,4,4:19,,SUB: Mahinmi FOR Hill,,201941,Jordan Hill,IND,101133,Ian Mahinmi,IND,0,,,Substitution ,
1107,21500009,4,4:19,,Ellis Free Throw 2 of 2 (5 PTS),87 - 91,101145,Monta Ellis,IND,0,,,0,,,Free Throw ,Free Throw 2 of 2
1108,21500009,4,4:07,,Ellis Violation:Kicked Ball (L.Richardson),,101145,Monta Ellis,IND,0,,,0,,,Violation ,Kicked Ball
1109,21500009,4,3:59,Lowry 3' Driving Layup (23 PTS),,87 - 93,200768,Kyle Lowry,TOR,0,,,0,,,Made Shot ,
1110,21500009,4,3:40,,Ellis 8' Driving Floating Bank Jump Shot (7 PTS),89 - 93,101145,Monta Ellis,IND,0,,,0,,,Made Shot ,
1111,21500009,4,3:24,Valanciunas OFF.Foul (P4) (B.Adams),,,202685,Jonas Valanciunas,TOR,201588,George Hill,IND,0,,,Foul ,Offensive
1112,21500009,4,3:24,Valanciunas Foul Turnover (P2.T20),,,202685,Jonas Valanciunas,TOR,0,,,0,,,Turnover ,Foul
1113,21500009,4,3:17,Lowry S.FOUL (P4.PN) (L.Richardson),,,200768,Kyle Lowry,TOR,101145,Monta Ellis,IND,0,,,Foul ,Shooting
1114,21500009,4,3:17,,Ellis Free Throw 1 of 2 (8 PTS),90 - 93,101145,Monta Ellis,IND,0,,,0,,,Free Throw ,Free Throw 1 of 2
1115,21500009,4,3:17,,Ellis Free Throw 2 of 2 (9 PTS),91 - 93,101145,Monta Ellis,IND,0,,,0,,,Free Throw ,Free Throw 2 of 2
1116,21500009,4,3:02,MISS DeRozan 14' Jump Shot,,,201942,DeMar DeRozan,TOR,0,,,0,,,Missed Shot ,
1117,21500009,4,3:01,,George REBOUND (Off:3 Def:9),,202331,Paul George,IND,0,,,0,,,Rebound ,Unknown
1118,21500009,4,2:57,,Pacers Timeout: Regular (Reg.4 Short 1),,1610612754,,,0,,,0,,,Timeout ,Regular
1119,21500009,4,2:49,Valanciunas BLOCK (1 BLK),MISS Ellis 2' Driving Layup,,101145,Monta Ellis,IND,0,,,202685,Jonas Valanciunas,TOR,Missed Shot ,
1120,21500009,4,2:49,,Pacers Rebound,,1610612754,,,0,,,0,,,Rebound ,Unknown
1121,21500009,4,2:47,,George 12' Jump Shot (15 PTS) (Ellis 5 AST),93 - 93,202331,Paul George,IND,101145,Monta Ellis,IND,0,,,Made Shot ,
1122,21500009,4,2:29,DeRozan OFF.Foul (P2) (K.Mauer),,,201942,DeMar DeRozan,TOR,101145,Monta Ellis,IND,0,,,Foul ,Offensive
1123,21500009,4,2:29,DeRozan Foul Turnover (P2.T21),,,201942,DeMar DeRozan,TOR,0,,,0,,,Turnover ,Foul
1124,21500009,4,2:18,,Mahinmi 2' Cutting Layup Shot (10 PTS) (Ellis 6 AST),95 - 93,101133,Ian Mahinmi,IND,101145,Monta Ellis,IND,0,,,Made Shot ,
1125,21500009,4,2:01,MISS Joseph 3' Driving Layup,,,202709,Cory Joseph,TOR,0,,,0,,,Missed Shot ,
1126,21500009,4,2:00,Valanciunas REBOUND (Off:1 Def:12),,,202685,Jonas Valanciunas,TOR,0,,,0,,,Rebound ,Unknown
1127,21500009,4,1:58,Valanciunas 2' Tip Layup Shot (18 PTS),,95 - 95,202685,Jonas Valanciunas,TOR,0,,,0,,,Made Shot ,
